# x_ref_m;y_ref_m;width_right_m;width_left_m;x_normvec_m;y_normvec_m;alpha_m;s_racetraj_m;psi_racetraj_rad;kappa_racetraj_radpm;vx_racetraj_mps;ax_racetraj_mps2;banking_rad;s_ref_m;psi_ref_rad;kappa_ref_radpm;dkappa_ref_radpm2
-191.5595500;380.3498660;-6.8386530;6.8363970;0.9471559;-0.3207735;0.3365344;1837.3536140;-1.8868703;-0.0000110;66.3605730;1.4939230;0.0000010;1837.4056630;4.3858430;-0.0000130;-0.0000020
-191.7199300;379.8763130;-6.8367320;6.8352840;0.9471537;-0.3207801;0.3419452;1837.8535740;-1.8868753;-0.0000110;66.3718190;1.4917800;0.0000000;1837.9056380;4.3858360;-0.0000140;-0.0000020
-191.8803130;379.4027610;-6.8345120;6.8340890;0.9471515;-0.3207867;0.3473558;1838.3535340;-1.8868803;-0.0000100;66.3830470;1.4896410;-0.0000010;1838.4056120;4.3858290;-0.0000150;-0.0000020
-192.0407000;378.9292100;-6.8321240;6.8328290;0.9471492;-0.3207933;0.3527686;1838.8534940;-1.8868863;-0.0000100;66.3942580;1.4875060;-0.0000030;1838.9055860;4.3858220;-0.0000150;0.0000000
-192.2010900;378.4556600;-6.8296970;6.8315330;0.9471466;-0.3208009;0.3581901;1839.3534550;-1.8868913;-0.0000100;66.4054500;1.4853740;-0.0000040;1839.4055610;4.3858140;-0.0000160;-0.0000020
-192.3614840;377.9821120;-6.8273520;6.8302410;0.9471441;-0.3208085;0.3636132;1839.8534150;-1.8868963;-0.0000100;66.4166240;1.4832470;-0.0000050;1839.9055350;4.3858060;-0.0000170;-0.0000020
-192.5218820;377.5085650;-6.8251850;6.8290020;0.9471412;-0.3208170;0.3690469;1840.3533750;-1.8869013;-0.0000100;66.4277800;1.4811220;-0.0000060;1840.4055090;4.3857970;-0.0000170;0.0000000
-192.6822840;377.0350190;-6.8232660;6.8278670;0.9471386;-0.3208246;0.3744747;1840.8533350;-1.8869063;-0.0000100;66.4389190;1.4790020;-0.0000080;1840.9054840;4.3857890;-0.0000180;-0.0000020
-192.8426910;376.5614750;-6.8216340;6.8268880;0.9471354;-0.3208341;0.3799203;1841.3532950;-1.8869113;-0.0000100;66.4500400;1.4768850;-0.0000090;1841.4054580;4.3857790;-0.0000190;-0.0000020
-193.0031020;376.0879320;-6.8203010;6.8261080;0.9471325;-0.3208426;0.3853603;1841.8532550;-1.8869163;-0.0000100;66.4611430;1.4747720;-0.0000100;1841.9054320;4.3857700;-0.0000190;0.0000000
-193.1635170;375.6143910;-6.8192560;6.8255600;0.9471293;-0.3208521;0.3908103;1842.3532160;-1.8869213;-0.0000100;66.4722280;1.4726630;-0.0000110;1842.4054070;4.3857600;-0.0000200;-0.0000020
-193.3239370;375.1408520;-6.8184730;6.8252640;0.9471261;-0.3208615;0.3962635;1842.8531760;-1.8869263;-0.0000100;66.4832960;1.4705570;-0.0000120;1842.9053810;4.3857500;-0.0000200;0.0000000
-193.4843620;374.6673140;-6.8179190;6.8252250;0.9471229;-0.3208710;0.4017198;1843.3531360;-1.8869313;-0.0000100;66.4943450;1.4684550;-0.0000130;1843.4053550;4.3857400;-0.0000210;-0.0000020
-193.6447920;374.1937770;-6.8175620;6.8254310;0.9471197;-0.3208805;0.4071790;1843.8530960;-1.8869363;-0.0000100;66.5053780;1.4663570;-0.0000140;1843.9053300;4.3857300;-0.0000210;0.0000000
-193.8052260;373.7202430;-6.8173760;6.8258590;0.9471162;-0.3208909;0.4126485;1844.3530560;-1.8869413;-0.0000100;66.5163920;1.4642630;-0.0000150;1844.4053040;4.3857190;-0.0000210;0.0000000
-193.9656660;373.2467100;-6.8173440;6.8264730;0.9471126;-0.3209013;0.4181221;1844.8530160;-1.8869453;-0.0000100;66.5273900;1.4621720;-0.0000160;1844.9052780;4.3857080;-0.0000220;-0.0000020
-194.1261110;372.7731790;-6.8174580;6.8272270;0.9471091;-0.3209117;0.4235988;1845.3529770;-1.8869503;-0.0000100;66.5383690;1.4600840;-0.0000170;1845.4052530;4.3856970;-0.0000220;0.0000000
-194.2865620;372.2996500;-6.8177160;6.8280700;0.9471056;-0.3209222;0.4290797;1845.8529370;-1.8869553;-0.0000090;66.5493310;1.4580010;-0.0000180;1845.9052270;4.3856860;-0.0000220;0.0000000
-194.4470170;371.8261220;-6.8181200;6.8289450;0.9471020;-0.3209326;0.4345618;1846.3528970;-1.8869603;-0.0000090;66.5602760;1.4559210;-0.0000190;1846.4052010;4.3856750;-0.0000230;-0.0000020
-194.6074780;371.3525960;-6.8186690;6.8297960;0.9470982;-0.3209439;0.4400568;1846.8528570;-1.8869643;-0.0000090;66.5712030;1.4538440;-0.0000190;1846.9051760;4.3856630;-0.0000230;0.0000000
-194.7679440;370.8790720;-6.8193560;6.8305660;0.9470947;-0.3209544;0.4455471;1847.3528170;-1.8869693;-0.0000090;66.5821130;1.4517720;-0.0000200;1847.4051500;4.3856520;-0.0000230;0.0000000
-194.9284160;370.4055500;-6.8201670;6.8312070;0.9470908;-0.3209657;0.4510487;1847.8527770;-1.8869733;-0.0000090;66.5930060;1.4497030;-0.0000210;1847.9051240;4.3856400;-0.0000230;0.0000000
-195.0888930;369.9320300;-6.8210760;6.8316820;0.9470873;-0.3209761;0.4565467;1848.3527380;-1.8869783;-0.0000090;66.6038810;1.4476370;-0.0000220;1848.4050990;4.3856290;-0.0000230;0.0000000
-195.2493760;369.4585120;-6.8220530;6.8319620;0.9470834;-0.3209875;0.4620568;1848.8526980;-1.8869833;-0.0000090;66.6147390;1.4455760;-0.0000220;1848.9050730;4.3856170;-0.0000230;0.0000000
-195.4098640;368.9849950;-6.8230600;6.8320380;0.9470796;-0.3209989;0.4675685;1849.3526580;-1.8869873;-0.0000090;66.6255800;1.4435180;-0.0000230;1849.4050470;4.3856050;-0.0000230;0.0000000
-195.5703580;368.5114810;-6.8240650;6.8319120;0.9470760;-0.3210093;0.4730782;1849.8526180;-1.8869923;-0.0000090;66.6364030;1.4414630;-0.0000240;1849.9050220;4.3855940;-0.0000230;0.0000000
-195.7308570;368.0379680;-6.8250380;6.8316030;0.9470722;-0.3210206;0.4785987;1850.3525780;-1.8869963;-0.0000090;66.6472100;1.4394120;-0.0000240;1850.4049960;4.3855820;-0.0000230;0.0000000
-195.8913620;367.5644570;-6.8259600;6.8311400;0.9470687;-0.3210311;0.4841147;1850.8525380;-1.8870013;-0.0000090;66.6579990;1.4373650;-0.0000250;1850.9049700;4.3855710;-0.0000230;0.0000000
-196.0518720;367.0909480;-6.8268220;6.8305630;0.9470648;-0.3210424;0.4896425;1851.3524990;-1.8870053;-0.0000090;66.6687720;1.4353220;-0.0000250;1851.4049450;4.3855590;-0.0000230;0.0000000
-196.2123880;366.6174410;-6.8276240;6.8299150;0.9470613;-0.3210529;0.4951667;1851.8524590;-1.8870093;-0.0000090;66.6795270;1.4332820;-0.0000260;1851.9049190;4.3855480;-0.0000230;0.0000000
-196.3729090;366.1439350;-6.8283740;6.8292390;0.9470574;-0.3210642;0.5007018;1852.3524190;-1.8870143;-0.0000090;66.6902650;1.4312460;-0.0000260;1852.4048930;4.3855360;-0.0000230;0.0000000
-196.5334360;365.6704320;-6.8290790;6.8285780;0.9470539;-0.3210746;0.5062339;1852.8523790;-1.8870183;-0.0000090;66.7009860;1.4292130;-0.0000270;1852.9048680;4.3855250;-0.0000230;0.0000000
-196.6939680;365.1969300;-6.8297430;6.8279720;0.9470504;-0.3210851;0.5117685;1853.3523390;-1.8870223;-0.0000090;66.7116900;1.4271840;-0.0000270;1853.4048420;4.3855140;-0.0000220;0.0000020
-196.8545050;364.7234300;-6.8303580;6.8274570;0.9470468;-0.3210955;0.5173066;1853.8522990;-1.8870273;-0.0000090;66.7223780;1.4251580;-0.0000270;1853.9048160;4.3855030;-0.0000220;0.0000000
-197.0150470;364.2499320;-6.8309060;6.8270640;0.9470433;-0.3211059;0.5228482;1854.3522600;-1.8870313;-0.0000080;66.7330480;1.4231360;-0.0000280;1854.4047910;4.3854920;-0.0000220;0.0000000
-197.1755940;363.7764360;-6.8313550;6.8268190;0.9470398;-0.3211163;0.5283939;1854.8522200;-1.8870353;-0.0000080;66.7437020;1.4211180;-0.0000280;1854.9047650;4.3854810;-0.0000210;0.0000020
-197.3361470;363.3029410;-6.8316630;6.8267450;0.9470362;-0.3211267;0.5339424;1855.3521800;-1.8870393;-0.0000080;66.7543390;1.4191030;-0.0000280;1855.4047390;4.3854700;-0.0000210;0.0000000
-197.4967040;362.8294480;-6.8317840;6.8268570;0.9470330;-0.3211362;0.5394863;1855.8521400;-1.8870433;-0.0000080;66.7649590;1.4170910;-0.0000280;1855.9047140;4.3854600;-0.0000210;0.0000000
-197.6572670;362.3559570;-6.8316770;6.8271620;0.9470298;-0.3211457;0.5450337;1856.3521000;-1.8870473;-0.0000080;66.7755620;1.4150830;-0.0000280;1856.4046880;4.3854500;-0.0000200;0.0000020
-197.8178340;361.8824670;-6.8313110;6.8276570;0.9470266;-0.3211551;0.5505842;1856.8520600;-1.8870523;-0.0000080;66.7861490;1.4130780;-0.0000280;1856.9046620;4.3854400;-0.0000200;0.0000000
-197.9784060;361.4089790;-6.8306760;6.8283260;0.9470234;-0.3211646;0.5561376;1857.3520210;-1.8870563;-0.0000080;66.7967190;1.4110760;-0.0000290;1857.4046370;4.3854300;-0.0000190;0.0000020
-198.1389820;360.9354920;-6.8297860;6.8291390;0.9470202;-0.3211741;0.5616936;1857.8519810;-1.8870603;-0.0000080;66.8072720;1.4090780;-0.0000290;1857.9046110;4.3854200;-0.0000190;0.0000000
-198.2995630;360.4620070;-6.8286840;6.8300500;0.9470173;-0.3211826;0.5672455;1858.3519410;-1.8870643;-0.0000080;66.8178090;1.4070830;-0.0000290;1858.4045850;4.3854110;-0.0000180;0.0000020
-198.4601480;359.9885240;-6.8274380;6.8310020;0.9470144;-0.3211911;0.5727990;1858.8519010;-1.8870683;-0.0000080;66.8283290;1.4050910;-0.0000280;1858.9045600;4.3854020;-0.0000180;0.0000000
-198.6207380;359.5150420;-6.8261390;6.8319310;0.9470115;-0.3211996;0.5783563;1859.3518610;-1.8870723;-0.0000080;66.8388320;1.4031030;-0.0000280;1859.4045340;4.3853930;-0.0000170;0.0000020
-198.7813320;359.0415610;-6.8248860;6.8327680;0.9470089;-0.3212072;0.5839071;1859.8518210;-1.8870753;-0.0000080;66.8493190;1.4011180;-0.0000280;1859.9045080;4.3853850;-0.0000170;0.0000000
-198.9419290;358.5680810;-6.8237810;6.8334490;0.9470060;-0.3212157;0.5894676;1860.3517820;-1.8870793;-0.0000080;66.8597900;1.3991360;-0.0000280;1860.4044830;4.3853760;-0.0000160;0.0000020
-199.1025300;358.0946030;-6.8229140;6.8339220;0.9470035;-0.3212233;0.5950228;1860.8517420;-1.8870833;-0.0000080;66.8702440;1.3971570;-0.0000280;1860.9044570;4.3853680;-0.0000150;0.0000020
-199.2631350;357.6211260;-6.8223530;6.8341520;0.9470012;-0.3212299;0.6005731;1861.3517020;-1.8870873;-0.0000080;66.8806820;1.3951820;-0.0000270;1861.4044310;4.3853610;-0.0000150;0.0000000
-199.4237440;357.1476510;-6.8221350;6.8341300;0.9469990;-0.3212366;0.6061247;1861.8516620;-1.8870913;-0.0000080;66.8911030;1.3932090;-0.0000270;1861.9044060;4.3853540;-0.0000140;0.0000020
-199.5843560;356.6741760;-6.8222640;6.8338680;0.9469967;-0.3212432;0.6116782;1862.3516220;-1.8870953;-0.0000070;66.9015080;1.3912400;-0.0000270;1862.4043800;4.3853470;-0.0000130;0.0000020
-199.7449710;356.2007030;-6.8227050;6.8334080;0.9469945;-0.3212498;0.6172329;1862.8515820;-1.8870983;-0.0000070;66.9118970;1.3892730;-0.0000260;1862.9043540;4.3853400;-0.0000130;0.0000000
-199.9055890;355.7272300;-6.8233950;6.8328100;0.9469926;-0.3212555;0.6227808;1863.3515430;-1.8871023;-0.0000070;66.9222690;1.3873100;-0.0000260;1863.4043290;4.3853340;-0.0000120;0.0000020
-200.0662100;355.2537590;-6.8242450;6.8321500;0.9469906;-0.3212612;0.6283309;1863.8515030;-1.8871063;-0.0000070;66.9326260;1.3853500;-0.0000250;1863.9043030;4.3853280;-0.0000110;0.0000020
-200.2268330;354.7802880;-6.8251530;6.8315090;0.9469890;-0.3212659;0.6338733;1864.3514630;-1.8871093;-0.0000070;66.9429650;1.3833930;-0.0000250;1864.4042770;4.3853230;-0.0000100;0.0000020
-200.3874590;354.3068180;-6.8260120;6.8309620;0.9469874;-0.3212707;0.6394166;1864.8514230;-1.8871133;-0.0000070;66.9532890;1.3814390;-0.0000240;1864.9042520;4.3853180;-0.0000100;0.0000000
-200.5480880;353.8333490;-6.8267250;6.8305690;0.9469858;-0.3212754;0.6449608;1865.3513830;-1.8871163;-0.0000070;66.9635970;1.3794880;-0.0000230;1865.4042260;4.3853130;-0.0000090;0.0000020
-200.7087180;353.3598810;-6.8272130;6.8303650;0.9469845;-0.3212792;0.6504976;1865.8513430;-1.8871203;-0.0000070;66.9738880;1.3775390;-0.0000230;1865.9042000;4.3853090;-0.0000080;0.0000020
-200.8693500;352.8864130;-6.8274200;6.8303590;0.9469832;-0.3212830;0.6560331;1866.3513040;-1.8871243;-0.0000070;66.9841630;1.3755940;-0.0000220;1866.4041750;4.3853050;-0.0000070;0.0000020
-201.0299840;352.4129460;-6.8273250;6.8305250;0.9469823;-0.3212858;0.6615621;1866.8512640;-1.8871273;-0.0000070;66.9944230;1.3736520;-0.0000210;1866.9041490;4.3853020;-0.0000060;0.0000020
-201.1906200;351.9394800;-6.8269370;6.8308110;0.9469813;-0.3212887;0.6670920;1867.3512240;-1.8871313;-0.0000070;67.0046660;1.3717130;-0.0000210;1867.4041230;4.3852990;-0.0000060;0.0000000
-201.3512570;351.4660140;-6.8262990;6.8311410;0.9469803;-0.3212915;0.6726210;1867.8511840;-1.8871343;-0.0000070;67.0148930;1.3697770;-0.0000200;1867.9040980;4.3852960;-0.0000050;0.0000020
-201.5118950;350.9925480;-6.8254790;6.8314260;0.9469797;-0.3212934;0.6781410;1868.3511440;-1.8871373;-0.0000070;67.0251040;1.3678440;-0.0000190;1868.4040720;4.3852940;-0.0000040;0.0000020
-201.6725330;350.5190830;-6.8245670;6.8315710;0.9469791;-0.3212953;0.6836591;1868.8511040;-1.8871413;-0.0000070;67.0352990;1.3659140;-0.0000180;1868.9040460;4.3852920;-0.0000030;0.0000020
-201.8331730;350.0456170;-6.8236670;6.8314890;0.9469787;-0.3212962;0.6891700;1869.3510650;-1.8871443;-0.0000070;67.0454780;1.3639870;-0.0000180;1869.4040210;4.3852910;-0.0000020;0.0000020
-201.9938130;349.5721520;-6.8228840;6.8311110;0.9469784;-0.3212972;0.6946793;1869.8510250;-1.8871473;-0.0000070;67.0556420;1.3620630;-0.0000170;1869.9039950;4.3852900;-0.0000010;0.0000020
-202.1544530;349.0986870;-6.8223170;6.8303910;0.9469784;-0.3212972;0.7001784;1870.3509850;-1.8871513;-0.0000070;67.0657890;1.3601420;-0.0000160;1870.4039690;4.3852900;-0.0000000;0.0000020
-202.3150940;348.6252230;-6.8220470;6.8293160;0.9469784;-0.3212972;0.7056781;1870.8509450;-1.8871543;-0.0000070;67.0759210;1.3582240;-0.0000150;1870.9039440;4.3852900;0.0000010;0.0000020
-202.4757340;348.1517580;-6.8221310;6.8279060;0.9469787;-0.3212962;0.7111665;1871.3509050;-1.8871573;-0.0000070;67.0860370;1.3563090;-0.0000140;1871.4039180;4.3852910;0.0000010;0.0000000
-202.6363740;347.6782930;-6.8225980;6.8262150;0.9469791;-0.3212953;0.7166536;1871.8508650;-1.8871613;-0.0000060;67.0961370;1.3543970;-0.0000140;1871.9038920;4.3852920;0.0000020;0.0000020
-202.7970130;347.2048270;-6.8234390;6.8243260;0.9469794;-0.3212943;0.7221367;1872.3508260;-1.8871643;-0.0000060;67.1062210;1.3524880;-0.0000130;1872.4038670;4.3852930;0.0000030;0.0000020
-202.9576510;346.7313620;-6.8246150;6.8223480;0.9469800;-0.3212924;0.7276110;1872.8507860;-1.8871673;-0.0000060;67.1162900;1.3505820;-0.0000120;1872.9038410;4.3852950;0.0000040;0.0000020
-203.1182890;346.2578960;-6.8260490;6.8204070;0.9469807;-0.3212906;0.7330822;1873.3507460;-1.8871703;-0.0000060;67.1263420;1.3486790;-0.0000110;1873.4038150;4.3852970;0.0000050;0.0000020
-203.2789260;345.7844300;-6.8276430;6.8186340;0.9469813;-0.3212887;0.7385511;1873.8507060;-1.8871733;-0.0000060;67.1363800;1.3467800;-0.0000100;1873.9037900;4.3852990;0.0000060;0.0000020
-203.4395610;345.3109630;-6.8292760;6.8171550;0.9469823;-0.3212858;0.7440088;1874.3506660;-1.8871763;-0.0000060;67.1464010;1.3448830;-0.0000090;1874.4037640;4.3853020;0.0000060;0.0000000
-203.6001940;344.8374960;-6.8308170;6.8160800;0.9469836;-0.3212820;0.7494553;1874.8506260;-1.8871803;-0.0000060;67.1564070;1.3429890;-0.0000080;1874.9037380;4.3853060;0.0000070;0.0000020
-203.7608260;344.3640280;-6.8321380;6.8154930;0.9469848;-0.3212782;0.7548979;1875.3505870;-1.8871833;-0.0000060;67.1663980;1.3410990;-0.0000080;1875.4037130;4.3853100;0.0000080;0.0000020
-203.9214560;343.8905600;-6.8331220;6.8154400;0.9469861;-0.3212745;0.7603377;1875.8505470;-1.8871863;-0.0000060;67.1763720;1.3392110;-0.0000070;1875.9036870;4.3853140;0.0000090;0.0000020
-204.0820840;343.4170910;-6.8336740;6.8159260;0.9469874;-0.3212707;0.7657734;1876.3505070;-1.8871893;-0.0000060;67.1863320;1.3373260;-0.0000060;1876.4036610;4.3853180;0.0000090;0.0000000
-204.2427100;342.9436210;-6.8337330;6.8169100;0.9469890;-0.3212659;0.7711979;1876.8504670;-1.8871923;-0.0000060;67.1962760;1.3354450;-0.0000050;1876.9036360;4.3853230;0.0000100;0.0000020
-204.4033340;342.4701500;-6.8332780;6.8183090;0.9469906;-0.3212612;0.7766182;1877.3504270;-1.8871953;-0.0000060;67.2062040;1.3335660;-0.0000040;1877.4036100;4.3853280;0.0000110;0.0000020
-204.5639540;341.9966790;-6.8323290;6.8200020;0.9469926;-0.3212555;0.7820247;1877.8503870;-1.8871983;-0.0000060;67.2161170;1.3316900;-0.0000030;1877.9035840;4.3853340;0.0000110;0.0000000
-204.7245730;341.5232060;-6.8309530;6.8218400;0.9469945;-0.3212498;0.7874284;1878.3503480;-1.8872013;-0.0000060;67.2260140;1.3298180;-0.0000020;1878.4035590;4.3853400;0.0000120;0.0000020
-204.8851880;341.0497330;-6.8292540;6.8236600;0.9469964;-0.3212441;0.7928274;1878.8503080;-1.8872043;-0.0000060;67.2358970;1.3279480;-0.0000010;1878.9035330;4.3853460;0.0000120;0.0000000
-205.0458010;340.5762590;-6.8273680;6.8252990;0.9469983;-0.3212385;0.7982223;1879.3502680;-1.8872073;-0.0000060;67.2457630;1.3260810;-0.0000000;1879.4035070;4.3853520;0.0000130;0.0000020
-205.2064100;340.1027830;-6.8254500;6.8266110;0.9470006;-0.3212318;0.8036027;1879.8502280;-1.8872093;-0.0000060;67.2556150;1.3242180;0.0000010;1879.9034820;4.3853590;0.0000130;0.0000000
-205.3670160;339.6293070;-6.8236620;6.8274790;0.9470028;-0.3212252;0.8089794;1880.3501880;-1.8872123;-0.0000060;67.2654510;1.3223570;0.0000020;1880.4034560;4.3853660;0.0000140;0.0000020
-205.5276190;339.1558290;-6.8221560;6.8278290;0.9470051;-0.3212186;0.8143513;1880.8501480;-1.8872153;-0.0000060;67.2752720;1.3204990;0.0000030;1880.9034300;4.3853730;0.0000140;0.0000000
-205.6882180;338.6823500;-6.8210610;6.8276370;0.9470073;-0.3212120;0.8197172;1881.3501090;-1.8872183;-0.0000060;67.2850780;1.3186440;0.0000040;1881.4034050;4.3853800;0.0000150;0.0000020
-205.8488140;338.2088700;-6.8204740;6.8269310;0.9470096;-0.3212053;0.8250777;1881.8500690;-1.8872213;-0.0000060;67.2948680;1.3167930;0.0000050;1881.9033790;4.3853870;0.0000150;0.0000000
-206.0094070;337.7353890;-6.8204440;6.8257870;0.9470121;-0.3211977;0.8304263;1882.3500290;-1.8872243;-0.0000060;67.3046440;1.3149440;0.0000060;1882.4033530;4.3853950;0.0000150;0.0000000
-206.1699960;337.2619070;-6.8209780;6.8243280;0.9470147;-0.3211902;0.8357696;1882.8499890;-1.8872263;-0.0000060;67.3144040;1.3130980;0.0000070;1882.9033280;4.3854030;0.0000160;0.0000020
-206.3305810;336.7884230;-6.8220320;6.8227040;0.9470173;-0.3211826;0.8411065;1883.3499490;-1.8872293;-0.0000060;67.3241490;1.3112550;0.0000080;1883.4033020;4.3854110;0.0000160;0.0000000
-206.4911620;336.3149380;-6.8235210;6.8210830;0.9470199;-0.3211750;0.8464381;1883.8499090;-1.8872323;-0.0000050;67.3338790;1.3094150;0.0000090;1883.9032760;4.3854190;0.0000160;0.0000000
-206.6517390;335.8414520;-6.8253240;6.8196360;0.9470224;-0.3211674;0.8517636;1884.3498700;-1.8872353;-0.0000050;67.3435940;1.3075770;0.0000100;1884.4032510;4.3854270;0.0000160;0.0000000
-206.8123130;335.3679640;-6.8272980;6.8185170;0.9470250;-0.3211599;0.8570844;1884.8498300;-1.8872373;-0.0000050;67.3532940;1.3057430;0.0000110;1884.9032250;4.3854350;0.0000160;0.0000000
-206.9728830;334.8944760;-6.8292890;6.8178470;0.9470276;-0.3211523;0.8624005;1885.3497900;-1.8872403;-0.0000050;67.3629790;1.3039110;0.0000120;1885.4031990;4.3854430;0.0000170;0.0000020
-207.1334480;334.4209850;-6.8311440;6.8177080;0.9470305;-0.3211438;0.8677009;1885.8497500;-1.8872433;-0.0000050;67.3726490;1.3020830;0.0000130;1885.9031740;4.3854520;0.0000170;0.0000000
-207.2940100;333.9474940;-6.8327280;6.8181290;0.9470330;-0.3211362;0.8730043;1886.3497100;-1.8872453;-0.0000050;67.3823040;1.3002570;0.0000140;1886.4031480;4.3854600;0.0000170;0.0000000
-207.4545680;333.4740010;-6.8339300;6.8190850;0.9470356;-0.3211286;0.8783024;1886.8496700;-1.8872483;-0.0000050;67.3919440;1.2984340;0.0000160;1886.9031220;4.3854680;0.0000170;0.0000000
-207.6151220;333.0005070;-6.8346730;6.8205010;0.9470382;-0.3211210;0.8835950;1887.3496310;-1.8872513;-0.0000050;67.4015700;1.2966140;0.0000170;1887.4030960;4.3854760;0.0000170;0.0000000
-207.7756720;332.5270110;-6.8349190;6.8222560;0.9470411;-0.3211125;0.8888743;1887.8495910;-1.8872533;-0.0000050;67.4111800;1.2947960;0.0000180;1887.9030710;4.3854850;0.0000160;-0.0000020
-207.9362180;332.0535140;-6.8346660;6.8241950;0.9470436;-0.3211049;0.8941552;1888.3495510;-1.8872563;-0.0000050;67.4207760;1.2929820;0.0000190;1888.4030450;4.3854930;0.0000160;0.0000000
-208.0967610;331.5800160;-6.8339520;6.8261460;0.9470462;-0.3210974;0.8994311;1888.8495110;-1.8872583;-0.0000050;67.4303560;1.2911700;0.0000200;1888.9030190;4.3855010;0.0000160;0.0000000
-208.2572990;331.1065170;-6.8328400;6.8279320;0.9470488;-0.3210898;0.9047017;1889.3494710;-1.8872613;-0.0000050;67.4399220;1.2893610;0.0000210;1889.4029940;4.3855090;0.0000160;0.0000000
-208.4178340;330.6330160;-6.8314150;6.8293870;0.9470513;-0.3210822;0.9099668;1889.8494310;-1.8872633;-0.0000050;67.4494730;1.2875540;0.0000230;1889.9029680;4.3855170;0.0000160;0.0000000
-208.5783650;330.1595140;-6.8297750;6.8303730;0.9470539;-0.3210746;0.9152260;1890.3493920;-1.8872663;-0.0000050;67.4590100;1.2857510;0.0000240;1890.4029420;4.3855250;0.0000150;-0.0000020
-208.7388930;329.6860110;-6.8280170;6.8307890;0.9470561;-0.3210680;0.9204891;1890.8493520;-1.8872683;-0.0000050;67.4685320;1.2839500;0.0000250;1890.9029170;4.3855320;0.0000150;0.0000000
-208.8994160;329.2125070;-6.8262330;6.8305810;0.9470587;-0.3210604;0.9257379;1891.3493120;-1.8872713;-0.0000050;67.4780390;1.2821520;0.0000260;1891.4028910;4.3855400;0.0000150;0.0000000
-209.0599370;328.7390010;-6.8245000;6.8297430;0.9470610;-0.3210538;0.9309896;1891.8492720;-1.8872733;-0.0000050;67.4875310;1.2803560;0.0000270;1891.9028650;4.3855470;0.0000150;0.0000000
-209.2204540;328.2654940;-6.8228820;6.8283220;0.9470632;-0.3210472;0.9362363;1892.3492320;-1.8872763;-0.0000050;67.4970090;1.2785630;0.0000280;1892.4028400;4.3855540;0.0000140;-0.0000020
-209.3809670;327.7919860;-6.8214230;6.8264120;0.9470655;-0.3210405;0.9414776;1892.8491920;-1.8872783;-0.0000050;67.5064720;1.2767730;0.0000300;1892.9028140;4.3855610;0.0000140;0.0000000
-209.5414770;327.3184770;-6.8201550;6.8241450;0.9470677;-0.3210339;0.9467148;1893.3491530;-1.8872803;-0.0000050;67.5159210;1.2749860;0.0000310;1893.4027880;4.3855680;0.0000130;-0.0000020
-209.7019850;326.8449670;-6.8190970;6.8216790;0.9470699;-0.3210273;0.9519476;1893.8491130;-1.8872833;-0.0000050;67.5253550;1.2732010;0.0000320;1893.9027630;4.3855750;0.0000130;0.0000000
-209.8624890;326.3714560;-6.8182620;6.8191900;0.9470719;-0.3210216;0.9571831;1894.3490730;-1.8872853;-0.0000050;67.5347750;1.2714190;0.0000330;1894.4027370;4.3855810;0.0000120;-0.0000020
